section,group,qualified_name,name,aliases,help,module,line,kind
system,legacy,역할회수,역할회수,,멤버에게서 지정한 역할을 회수합니다.,v410_server_management,1362,command
system,legacy,연구소,연구소,생활연구소 | 기술연구,생활 연구 자료와 해금 기술을 확인합니다.,v770_ruin_farming,1744,command
system,legacy,연구시작,연구시작,기술연구시작 | 연구개시,생활 기술 연구를 시작합니다.,v770_ruin_farming,1772,command
system,legacy,연구진행,연구진행,연구상태 | 연구완료,진행 중 연구를 확인하고 완료 처리합니다.,v770_ruin_farming,1801,command
system,legacy,연합,연합,alliance,,v1050_unified_expansion,1464,command
system,legacy,연합대시보드,연합대시보드,alliancedashboard,,v1090_integrated_renewal,1723,command
system,legacy,연합참가,연합참가,joinalliance,,v1050_unified_expansion,1456,command
system,legacy,연합창설,연합창설,createalliance,,v1050_unified_expansion,1448,command
system,legacy,영토공격,영토공격,attackterritory | territoryattack,소속 세력으로 지역 점령을 시도합니다.,v1320_black_city_complete,408,command
system,legacy,영토지도,영토지도,territorymap,지역별 점령 세력과 방어도를 확인합니다.,v1320_black_city_complete,401,command
system,legacy,영혼결투,영혼결투,영혼의데스매치 | 고위험PVP,,v638_hardcore_arcade,1116,command
system,legacy,예약목록,예약목록,reservationlist | gamebookings,서버의 예정 게임 예약을 확인합니다.,v1190_event_broadcast_collection,605,command
system,legacy,예약참가,예약참가,joinreservation | joinbooking,예약된 게임에 참가합니다.,v1190_event_broadcast_collection,585,command
system,legacy,예약취소,예약취소,cancelreservation | cancelbooking,내 게임 예약 참가를 취소하거나 방장이 예약을 취소합니다.,v1190_event_broadcast_collection,594,command
system,legacy,예외채널,예외채널,,자동 관리가 작동하지 않을 채널을 추가합니다.,v410_server_management,1636,command
system,legacy,예외채널해제,예외채널해제,,자동 관리 예외 채널 등록을 해제합니다.,v410_server_management,1647,command
system,legacy,오늘의,오늘의,오늘의운세 | 운세,,v637_dynamic_events,403,command
system,legacy,오늘의명장면,오늘의명장면,dailyhighlight | todayhighlight,공개 기록만으로 오늘의 서버 명장면을 뽑습니다.,v1220_chaos_festival_complete,1512,command
system,legacy,오늘의사건,오늘의사건,todayscene | dailyscene,개인 선택형 일상 사건을 엽니다.,v1620_living_legends,941,command
system,legacy,오늘의세계,오늘의세계,세계오늘 | 상황방송,최근 세계 변화와 현재 공동 목표를 요약합니다.,v920_world_cycle_professions,700,command
system,legacy,오늘의신문,오늘의신문,citypaper | dailycitypaper,최근 도시 사건을 신문 PNG로 만듭니다.,v1320_black_city_complete,704,command
system,legacy,오늘의질문,오늘의질문,하루질문,서버 구성원이 답할 수 있는 오늘의 대화 질문을 엽니다.,v620_dialogue_memory,1355,command
system,legacy,오늘의퀴즈,오늘의퀴즈,일일퀴즈,,daily_quiz,99,command
system,legacy,오늘일정,오늘일정,todayschedule | todayevents,오늘 남은 서버 일정을 확인합니다.,v1190_event_broadcast_collection,546,command
system,legacy,오늘할일,오늘할일,오늘뭐하지 | 일일체크,,v641_stabilization,328,command
system,legacy,오마하홀덤,오마하홀덤,오마하 | omahaholdem | omaha,,v1010_companion_card_games,1006,command
system,legacy,오염문,오염문,폐허3지선다 | 세개의문,,v638_hardcore_arcade,966,command
system,legacy,옵션재설정,옵션재설정,,,v21_reborn,559,command
system,legacy,욕설목록,욕설목록,,등록된 금칙어 목록을 운영진에게만 표시합니다.,v410_server_management,1623,command
system,legacy,욕설삭제,욕설삭제,,등록된 금칙어를 삭제합니다.,v410_server_management,1610,command
system,legacy,욕설차단,욕설차단,,관리자가 등록한 금칙어 자동 삭제를 켜거나 끕니다.,v410_server_management,1581,command
system,legacy,욕설추가,욕설추가,,자동 삭제할 금칙어를 추가합니다.,v410_server_management,1593,command
system,legacy,우편발송,우편발송,관리자우편,,v639_frontier_operations,564,command
system,legacy,우편함,우편함,메일함,,v639_frontier_operations,588,command
system,legacy,운명,운명,fate | alignment,현재 운명 성향과 누적 선택을 확인합니다.,v1620_living_legends,935,command
system,legacy,운영대시보드,운영대시보드,운영센터,SERVER GUARD 주요 설정과 운영 상태를 한 화면에 표시합니다.,v420_ops_center,142,command
system,legacy,운영메모,운영메모,,관리자 로그용 운영 메모를 저장합니다.,v420_ops_center,444,command
system,legacy,운영메모목록,운영메모목록,,최근 운영 메모를 확인합니다.,v420_ops_center,483,command
system,legacy,운영메모삭제,운영메모삭제,,번호로 운영 메모를 삭제합니다.,v420_ops_center,505,command
system,legacy,운영설정,운영설정,,현재 서버 관리 설정을 확인합니다.,v410_server_management,919,command
system,legacy,운영설정내보내기,운영설정내보내기,운영백업,현재 서버의 SERVER GUARD 설정만 JSON으로 내보냅니다.,v420_ops_center,259,command
system,legacy,운영초기설정,운영초기설정,가드초기설정 | 운영설정초기화,현재 서버 구조를 감지해 운영 기능을 자동 연결합니다.,v410_server_management,740,command
system,legacy,운영통합센터,운영통합센터,통합운영센터 | 관리허브,문의·점검·통계·알림·재난 진입점을 한 화면에 표시합니다.,v790_operations_disaster,985,command
system,legacy,원정 목록,목록,,,v430_story_expedition,1076,command
system,legacy,원정 유물,유물,,,v430_story_expedition,1399,command
system,legacy,원카드,원카드,원카드게임,,v651_card_games,1095,command
system,legacy,월간시상식,월간시상식,monthlyawards | monthlyshow,서버의 월간 재미 시상식을 표시합니다.,v1220_chaos_festival_complete,1542,command
system,legacy,월드강제종료,월드강제종료,forceworldend | endcityworld,활성 월드 사건 또는 시즌을 안전하게 강제 종료합니다.,v1320_black_city_complete,798,command
system,legacy,월드컵,월드컵,worldcup | tournamentpick,ABADDON 콘텐츠 이상형 월드컵을 시작합니다.,v1220_chaos_festival_complete,1634,command
system,legacy,월드컵선택,월드컵선택,worldcupchoice | tournamentchoice,월드컵 대진에서 1번 또는 2번을 선택합니다.,v1220_chaos_festival_complete,1643,command
system,legacy,위험구역,위험구역,돌연변이구역 | 오염구역,,v637_dynamic_events,798,command
system,legacy,유물,유물,,,v431_growth_balance,442,group
system,legacy,유물 분해,분해,,,v431_growth_balance,528,command
system,legacy,유물 장착,장착,,,v431_growth_balance,467,command
system,legacy,유물 해제,해제,,,v431_growth_balance,486,command
system,legacy,유저정보,유저정보,,,admin_tools,355,command
system,legacy,육백,육백,yukbaek | hwatu600,,v1090_integrated_renewal,1460,command
system,legacy,은행기록,은행기록,,,v40_finance,609,command
system,legacy,은행이자,은행이자,,,v40_finance,601,command
system,legacy,음성입장,음성입장,보이스입장,,v433_voice_sanctuary,1395,command
system,legacy,음성퇴장,음성퇴장,보이스퇴장,,v433_voice_sanctuary,1412,command
system,legacy,응원,응원,응원해줘,자신 또는 선택한 멤버에게 짧은 응원 메시지를 전합니다.,v620_dialogue_memory,1386,command
system,legacy,의뢰게시판,의뢰게시판,납품게시판 | 계약게시판,오늘의 자원 납품 계약을 확인합니다.,v770_ruin_farming,1656,command
system,legacy,의심계정,의심계정,,생성된 지 얼마 안 된 계정을 운영 점검용으로 표시합니다.,v421_utility_pack,419,command
system,legacy,의약품,의약품,,,conditions,157,command
system,legacy,이모지규칙목록,이모지규칙목록,,키워드 자동 반응 규칙을 확인합니다.,v411_server_guard_plus,699,command
system,legacy,이모지규칙삭제,이모지규칙삭제,,번호로 키워드 자동 반응 규칙을 삭제합니다.,v411_server_guard_plus,687,command
system,legacy,이모지규칙추가,이모지규칙추가,,키워드가 포함된 메시지에 자동 반응할 이모지를 추가합니다.,v411_server_guard_plus,668,command
system,legacy,이모지웹훅,이모지웹훅,,웹훅 메시지에도 자동 반응할지 설정합니다.,v411_server_guard_plus,794,command
system,legacy,이모지자동설정,이모지자동설정,,채널 이름을 보고 적절한 자동 반응 모드를 연결합니다.,v411_server_guard_plus,601,command
system,legacy,이모지채널목록,이모지채널목록,,자동 반응이 연결된 채널 목록을 확인합니다.,v411_server_guard_plus,651,command
system,legacy,이모지채널삭제,이모지채널삭제,,채널의 자동 이모지 규칙을 제거합니다.,v411_server_guard_plus,635,command
system,legacy,이모지채널추가,이모지채널추가,,특정 채널에 자동 반응 프리셋을 연결합니다.,v411_server_guard_plus,613,command
system,legacy,이모지첨부반응,이모지첨부반응,,사진·영상·음성·파일 첨부 스마트 반응을 설정합니다.,v411_server_guard_plus,767,command
system,legacy,이모지최대개수,이모지최대개수,,메시지 하나에 자동으로 추가할 반응 개수를 설정합니다.,v411_server_guard_plus,783,command
system,legacy,이모지프리셋목록,이모지프리셋목록,,기본 및 사용자 자동 반응 프리셋을 확인합니다.,v411_server_guard_plus,707,command
system,legacy,이모지프리셋삭제,이모지프리셋삭제,,사용자 자동 반응 프리셋을 삭제합니다.,v411_server_guard_plus,749,command
system,legacy,이모지프리셋추가,이모지프리셋추가,,사용자 자동 반응 프리셋을 추가하거나 갱신합니다.,v411_server_guard_plus,724,command
system,legacy,이모지확장설정,이모지확장설정,reactionexpansionsetup | emojiupgrade,현재 서버에 확장 자동 이모지 프리셋·키워드 규칙과 메시지당 7개 반응을 적용합니다.,v1630_core_rpg_command_city_overhaul,1681,command
system,legacy,이번주일정,이번주일정,weekschedule | weekevents,앞으로 7일 일정을 확인합니다.,v1190_event_broadcast_collection,551,command
system,legacy,이벤트달력,이벤트달력,eventcalendar | servercalendar,서버 이벤트 달력을 확인합니다.,v1190_event_broadcast_collection,543,command
system,legacy,이벤트설정,이벤트설정,eventsettings | chaossettings,돌발 이벤트 자동 출현 채널과 빈도를 설정합니다.,v1220_chaos_festival_complete,640,command
system,legacy,이벤트순위,이벤트순위,eventranking | chaosranking,서버 돌발 이벤트 순위를 확인합니다.,v1220_chaos_festival_complete,623,command
system,legacy,이벤트참가,이벤트참가,joinevent | eventaction,진행 중인 돌발 이벤트에 참가합니다.,v1220_chaos_festival_complete,617,command
system,legacy,이벤트채널설정,이벤트채널설정,세계이벤트채널,,v639_frontier_operations,529,command
system,legacy,이자,이자,,오늘까지의 예금·대출·사채 이자를 정산합니다.,v40_finance,546,command
system,legacy,익명응원,익명응원,anonymouscheer | anonymoussupport,관리자가 허용한 서버에서 익명 응원 DM을 보냅니다.,v1220_chaos_festival_complete,1705,command
system,legacy,익명응원로그,익명응원로그,anonymouslog | supportlog,관리자가 익명 응원 감사 로그를 확인합니다.,v1220_chaos_festival_complete,1728,command
system,legacy,익명응원신고,익명응원신고,reportanonymous | reportsupport,받은 익명 응원 기록을 관리자 검토 대상으로 표시합니다.,v1220_chaos_festival_complete,1734,command
system,legacy,인삿말미리보기,인삿말미리보기,인사말미리보기 | 환영미리보기,,v410_server_management,1445,command
system,legacy,인삿말상태,인삿말상태,인사말상태,,v410_server_management,1471,command
system,legacy,인삿말설정,인삿말설정,인사말설정 | 환영안내설정,환영 메시지에 표시할 공지·규칙·가입 채널을 지정합니다.,v410_server_management,1409,command
system,legacy,인카운트도감,인카운트도감,조우도감 | 랜덤이벤트도감,,v632_life_visuals,350,command
